DATE,TIME,実績(万kW)
2005 10 19,1 00,2663
2005 10 19,2 00,2567
2005 10 19,3 00,2498
2005 10 19,4 00,2476
2005 10 19,5 00,2543
2005 10 19,6 00,2781
2005 10 19,7 00,3097
2005 10 19,8 00,3436
2005 10 19,9 00,3718
2005 10 19,10 00,3794
2005 10 19,11 00,3806
2005 10 19,12 00,3565
2005 10 19,13 00,3778
2005 10 19,14 00,3796
2005 10 19,15 00,3771
2005 10 19,16 00,3857
2005 10 19,17 00,4002
2005 10 19,18 00,3934
2005 10 19,19 00,3744
2005 10 19,20 00,3545
2005 10 19,21 00,3346
2005 10 19,22 00,3269
2005 10 19,23 00,3057
2005 10 20,0 00,2797
2005 10 20,1 00,2657
2005 10 20,2 00,2544
2005 10 20,3 00,2487
2005 10 20,4 00,2454
2005 10 20,5 00,2525
2005 10 20,6 00,2716
2005 10 20,7 00,3004
2005 10 20,8 00,3348
2005 10 20,9 00,3626
2005 10 20,10 00,3724
2005 10 20,11 00,3759
2005 10 20,12 00,3548
2005 10 20,13 00,3773
2005 10 20,14 00,3806
2005 10 20,15 00,3776
2005 10 20,16 00,3829
2005 10 20,17 00,4008
2005 10 20,18 00,3947
2005 10 20,19 00,3752
2005 10 20,20 00,3544
2005 10 20,21 00,3329
2005 10 20,22 00,3256
2005 10 20,23 00,3042
2005 10 21,0 00,2794
2005 10 21,1 00,2650
2005 10 21,2 00,2552
2005 10 21,3 00,2484
2005 10 21,4 00,2462
2005 10 21,5 00,2524
2005 10 21,6 00,2724
2005 10 21,7 00,3021
2005 10 21,8 00,3370
2005 10 21,9 00,3643
2005 10 21,10 00,3753
2005 10 21,11 00,3784
2005 10 21,12 00,3573
2005 10 21,13 00,3786
2005 10 21,14 00,3817
2005 10 21,15 00,3783
2005 10 21,16 00,3878
2005 10 21,17 00,4008
2005 10 21,18 00,3902
2005 10 21,19 00,3704
2005 10 21,20 00,3493
2005 10 21,21 00,3286
2005 10 21,22 00,3212
2005 10 21,23 00,3030
2005 10 22,0 00,2791
2005 10 22,1 00,2636
2005 10 22,2 00,2532
2005 10 22,3 00,2458
2005 10 22,4 00,2415
2005 10 22,5 00,2428
2005 10 22,6 00,2519
2005 10 22,7 00,2740
2005 10 22,8 00,3053
2005 10 22,9 00,3320
2005 10 22,10 00,3430
2005 10 22,11 00,3466
2005 10 22,12 00,3348
2005 10 22,13 00,3427
2005 10 22,14 00,3422
2005 10 22,15 00,3395
2005 10 22,16 00,3438
2005 10 22,17 00,3612
2005 10 22,18 00,3598
2005 10 22,19 00,3498
2005 10 22,20 00,3354
2005 10 22,21 00,3152
2005 10 22,22 00,2988
2005 10 22,23 00,2807
2005 10 23,0 00,2617
2005 10 23,1 00,2475
2005 10 23,2 00,2374
2005 10 23,3 00,2292
2005 10 23,4 00,2254
2005 10 23,5 00,2264
2005 10 23,6 00,2303
2005 10 23,7 00,2451
2005 10 23,8 00,2640
2005 10 23,9 00,2795
2005 10 23,10 00,2881
2005 10 23,11 00,2900
2005 10 23,12 00,2882
2005 10 23,13 00,2896
2005 10 23,14 00,2885
2005 10 23,15 00,2898
2005 10 23,16 00,2986
2005 10 23,17 00,3304
2005 10 23,18 00,3358
2005 10 23,19 00,3306
2005 10 23,20 00,3209
2005 10 23,21 00,3044
2005 10 23,22 00,2871
2005 10 23,23 00,2662
2005 10 24,0 00,2487
2005 10 24,1 00,2363
2005 10 24,2 00,2301
2005 10 24,3 00,2248
2005 10 24,4 00,2251
2005 10 24,5 00,2341
2005 10 24,6 00,2573
2005 10 24,7 00,2901
2005 10 24,8 00,3278
2005 10 24,9 00,3572
2005 10 24,10 00,3696
2005 10 24,11 00,3737
2005 10 24,12 00,3527
2005 10 24,13 00,3747
2005 10 24,14 00,3772
2005 10 24,15 00,3751
2005 10 24,16 00,3826
2005 10 24,17 00,4008
2005 10 24,18 00,3928
2005 10 24,19 00,3715
2005 10 24,20 00,3520
2005 10 24,21 00,3318
2005 10 24,22 00,3241
2005 10 24,23 00,3016
2005 10 25,0 00,2758
2005 10 25,1 00,2619
2005 10 25,2 00,2527
2005 10 25,3 00,2471
2005 10 25,4 00,2442
2005 10 25,5 00,2520
2005 10 25,6 00,2724
2005 10 25,7 00,3026
2005 10 25,8 00,3377
2005 10 25,9 00,3640
2005 10 25,10 00,3738
2005 10 25,11 00,3776
2005 10 25,12 00,3568
2005 10 25,13 00,3802
2005 10 25,14 00,3829
2005 10 25,15 00,3797
2005 10 25,16 00,3871
2005 10 25,17 00,4052
2005 10 25,18 00,3962
2005 10 25,19 00,3750
2005 10 25,20 00,3554
2005 10 25,21 00,3341
2005 10 25,22 00,3265
2005 10 25,23 00,3037
2005 10 26,0 00,2782
2005 10 26,1 00,2639
2005 10 26,2 00,2542
2005 10 26,3 00,2487
2005 10 26,4 00,2464
2005 10 26,5 00,2543
2005 10 26,6 00,2753
2005 10 26,7 00,3052
2005 10 26,8 00,3387
2005 10 26,9 00,3649
2005 10 26,10 00,3736
2005 10 26,11 00,3752
2005 10 26,12 00,3546
2005 10 26,13 00,3790
2005 10 26,14 00,3838
2005 10 26,15 00,3880
2005 10 26,16 00,4021
2005 10 26,17 00,4084
2005 10 26,18 00,3965
2005 10 26,19 00,3764
2005 10 26,20 00,3582
2005 10 26,21 00,3364
2005 10 26,22 00,3271
2005 10 26,23 00,3035
2005 10 27,0 00,2793
2005 10 27,1 00,2644
2005 10 27,2 00,2547
2005 10 27,3 00,2494
2005 10 27,4 00,2469
2005 10 27,5 00,2532
2005 10 27,6 00,2805
2005 10 27,7 00,3139
2005 10 27,8 00,3536
2005 10 27,9 00,3843
2005 10 27,10 00,3929
2005 10 27,11 00,3914
2005 10 27,12 00,3624
2005 10 27,13 00,3791
2005 10 27,14 00,3799
2005 10 27,15 00,3760
2005 10 27,16 00,3866
2005 10 27,17 00,4058
2005 10 27,18 00,3979
2005 10 27,19 00,3784
2005 10 27,20 00,3590
2005 10 27,21 00,3394
2005 10 27,22 00,3309
2005 10 27,23 00,3073
2005 10 28,0 00,2820
2005 10 28,1 00,2667
2005 10 28,2 00,2570
2005 10 28,3 00,2503
2005 10 28,4 00,2483
2005 10 28,5 00,2556
2005 10 28,6 00,2798
2005 10 28,7 00,3093
2005 10 28,8 00,3406
2005 10 28,9 00,3650
2005 10 28,10 00,3732
2005 10 28,11 00,3748
2005 10 28,12 00,3526
2005 10 28,13 00,3742
2005 10 28,14 00,3773
2005 10 28,15 00,3747
2005 10 28,16 00,3857
2005 10 28,17 00,4011
2005 10 28,18 00,3914
2005 10 28,19 00,3727
2005 10 28,20 00,3531
2005 10 28,21 00,3318
2005 10 28,22 00,3244
2005 10 28,23 00,3037
2005 10 29,0 00,2806
2005 10 29,1 00,2656
2005 10 29,2 00,2541
2005 10 29,3 00,2467
2005 10 29,4 00,2423
2005 10 29,5 00,2446
2005 10 29,6 00,2558
2005 10 29,7 00,2790
2005 10 29,8 00,3098
2005 10 29,9 00,3345
2005 10 29,10 00,3412
2005 10 29,11 00,3411
2005 10 29,12 00,3297
2005 10 29,13 00,3389
2005 10 29,14 00,3412
2005 10 29,15 00,3410
2005 10 29,16 00,3533
2005 10 29,17 00,3659
2005 10 29,18 00,3600
2005 10 29,19 00,3491
2005 10 29,20 00,3345
2005 10 29,21 00,3153
2005 10 29,22 00,3002
2005 10 29,23 00,2814
2005 10 30,0 00,2621
2005 10 30,1 00,2485
2005 10 30,2 00,2389
2005 10 30,3 00,2317
2005 10 30,4 00,2275
2005 10 30,5 00,2286
2005 10 30,6 00,2345
2005 10 30,7 00,2490
2005 10 30,8 00,2691
2005 10 30,9 00,2850
2005 10 30,10 00,2925
2005 10 30,11 00,2941
2005 10 30,12 00,2926
2005 10 30,13 00,2913
2005 10 30,14 00,2903
2005 10 30,15 00,2935
2005 10 30,16 00,3098
2005 10 30,17 00,3375
2005 10 30,18 00,3402
2005 10 30,19 00,3337
2005 10 30,20 00,3237
2005 10 30,21 00,3083
2005 10 30,22 00,2908
2005 10 30,23 00,2698
2005 10 31,0 00,2522
2005 10 31,1 00,2402
2005 10 31,2 00,2321
2005 10 31,3 00,2260
2005 10 31,4 00,2249
2005 10 31,5 00,2348
2005 10 31,6 00,2637
2005 10 31,7 00,2995
2005 10 31,8 00,3384
2005 10 31,9 00,3679
2005 10 31,10 00,3766
2005 10 31,11 00,3748
2005 10 31,12 00,3503
2005 10 31,13 00,3700
2005 10 31,14 00,3714
2005 10 31,15 00,3695
2005 10 31,16 00,3846
2005 10 31,17 00,4010
2005 10 31,18 00,3934
2005 10 31,19 00,3747
2005 10 31,20 00,3576
2005 10 31,21 00,3385
2005 10 31,22 00,3298
2005 10 31,23 00,3065
2005 11 1,0 00,2819
2005 11 1,1 00,2651
2005 11 1,2 00,2555
2005 11 1,3 00,2475
2005 11 1,4 00,2459
2005 11 1,5 00,2551
2005 11 1,6 00,2815
2005 11 1,7 00,3119
2005 11 1,8 00,3397
2005 11 1,9 00,3639
2005 11 1,10 00,3700
2005 11 1,11 00,3708
2005 11 1,12 00,3474
2005 11 1,13 00,3684
2005 11 1,14 00,3702
2005 11 1,15 00,3680
2005 11 1,16 00,3819
2005 11 1,17 00,4039
2005 11 1,18 00,3971
2005 11 1,19 00,3805
2005 11 1,20 00,3628
2005 11 1,21 00,3429
2005 11 1,22 00,3340
2005 11 1,23 00,3119
2005 11 2,0 00,2847
2005 11 2,1 00,2675
2005 11 2,2 00,2567
2005 11 2,3 00,2497
2005 11 2,4 00,2482
2005 11 2,5 00,2585
2005 11 2,6 00,2850
2005 11 2,7 00,3156
2005 11 2,8 00,3458
2005 11 2,9 00,3673
2005 11 2,10 00,3722
2005 11 2,11 00,3718
2005 11 2,12 00,3483
2005 11 2,13 00,3687
2005 11 2,14 00,3715
2005 11 2,15 00,3682
2005 11 2,16 00,3821
2005 11 2,17 00,4010
2005 11 2,18 00,3926
2005 11 2,19 00,3756
2005 11 2,20 00,3585
2005 11 2,21 00,3399
2005 11 2,22 00,3305
2005 11 2,23 00,3100
2005 11 3,0 00,2858
2005 11 3,1 00,2705
2005 11 3,2 00,2597
2005 11 3,3 00,2522
2005 11 3,4 00,2484
2005 11 3,5 00,2513
2005 11 3,6 00,2648
2005 11 3,7 00,2869
2005 11 3,8 00,3178
2005 11 3,9 00,3381
2005 11 3,10 00,3437
2005 11 3,11 00,3414
2005 11 3,12 00,3288
2005 11 3,13 00,3367
2005 11 3,14 00,3377
2005 11 3,15 00,3411
2005 11 3,16 00,3610
2005 11 3,17 00,3791
2005 11 3,18 00,3753
2005 11 3,19 00,3656
2005 11 3,20 00,3535
2005 11 3,21 00,3365
2005 11 3,22 00,3180
2005 11 3,23 00,2960
2005 11 4,0 00,2727
2005 11 4,1 00,2603
2005 11 4,2 00,2500
2005 11 4,3 00,2444
2005 11 4,4 00,2424
2005 11 4,5 00,2520
2005 11 4,6 00,2775
2005 11 4,7 00,3084
2005 11 4,8 00,3398
2005 11 4,9 00,3624
2005 11 4,10 00,3687
2005 11 4,11 00,3697
2005 11 4,12 00,3484
2005 11 4,13 00,3681
2005 11 4,14 00,3699
2005 11 4,15 00,3674
2005 11 4,16 00,3809
2005 11 4,17 00,3981
2005 11 4,18 00,3883
2005 11 4,19 00,3702
2005 11 4,20 00,3518
2005 11 4,21 00,3315
2005 11 4,22 00,3244
2005 11 4,23 00,3045
2005 11 5,0 00,2806
2005 11 5,1 00,2658
2005 11 5,2 00,2550
2005 11 5,3 00,2469
2005 11 5,4 00,2432
2005 11 5,5 00,2469
2005 11 5,6 00,2591
2005 11 5,7 00,2809
2005 11 5,8 00,3082
2005 11 5,9 00,3274
2005 11 5,10 00,3331
2005 11 5,11 00,3334
2005 11 5,12 00,3225
2005 11 5,13 00,3304
2005 11 5,14 00,3298
2005 11 5,15 00,3269
2005 11 5,16 00,3411
2005 11 5,17 00,3610
2005 11 5,18 00,3576
2005 11 5,19 00,3475
2005 11 5,20 00,3340
2005 11 5,21 00,3153
2005 11 5,22 00,3000
2005 11 5,23 00,2823
2005 11 6,0 00,2628
2005 11 6,1 00,2491
2005 11 6,2 00,2396
2005 11 6,3 00,2313
2005 11 6,4 00,2266
2005 11 6,5 00,2295
2005 11 6,6 00,2374
2005 11 6,7 00,2544
2005 11 6,8 00,2746
2005 11 6,9 00,2929
2005 11 6,10 00,3026
2005 11 6,11 00,3041
2005 11 6,12 00,3056
2005 11 6,13 00,3071
2005 11 6,14 00,3084
2005 11 6,15 00,3158
2005 11 6,16 00,3353
2005 11 6,17 00,3525
2005 11 6,18 00,3525
2005 11 6,19 00,3463
2005 11 6,20 00,3351
2005 11 6,21 00,3197
2005 11 6,22 00,3003
2005 11 6,23 00,2794
2005 11 7,0 00,2578
2005 11 7,1 00,2445
2005 11 7,2 00,2359
2005 11 7,3 00,2302
2005 11 7,4 00,2289
2005 11 7,5 00,2385
2005 11 7,6 00,2645
2005 11 7,7 00,2973
2005 11 7,8 00,3321
2005 11 7,9 00,3604
2005 11 7,10 00,3704
2005 11 7,11 00,3731
2005 11 7,12 00,3514
2005 11 7,13 00,3734
2005 11 7,14 00,3769
2005 11 7,15 00,3758
2005 11 7,16 00,3894
2005 11 7,17 00,4034
2005 11 7,18 00,3927
2005 11 7,19 00,3728
2005 11 7,20 00,3534
2005 11 7,21 00,3345
2005 11 7,22 00,3269
2005 11 7,23 00,3034
2005 11 8,0 00,2792
2005 11 8,1 00,2647
2005 11 8,2 00,2550
2005 11 8,3 00,2481
2005 11 8,4 00,2455
2005 11 8,5 00,2551
2005 11 8,6 00,2812
2005 11 8,7 00,3109
2005 11 8,8 00,3442
2005 11 8,9 00,3664
2005 11 8,10 00,3724
2005 11 8,11 00,3741
2005 11 8,12 00,3518
2005 11 8,13 00,3747
2005 11 8,14 00,3775
2005 11 8,15 00,3747
2005 11 8,16 00,3892
2005 11 8,17 00,4070
2005 11 8,18 00,3967
2005 11 8,19 00,3782
2005 11 8,20 00,3594
2005 11 8,21 00,3402
2005 11 8,22 00,3305
2005 11 8,23 00,3077
2005 11 9,0 00,2826
2005 11 9,1 00,2670
2005 11 9,2 00,2564
2005 11 9,3 00,2502
2005 11 9,4 00,2483
2005 11 9,5 00,2585
2005 11 9,6 00,2853
2005 11 9,7 00,3150
2005 11 9,8 00,3469
2005 11 9,9 00,3690
2005 11 9,10 00,3744
2005 11 9,11 00,3740
2005 11 9,12 00,3513
2005 11 9,13 00,3723
2005 11 9,14 00,3738
2005 11 9,15 00,3721
2005 11 9,16 00,3898
2005 11 9,17 00,4069
2005 11 9,18 00,3977
2005 11 9,19 00,3804
2005 11 9,20 00,3636
2005 11 9,21 00,3438
2005 11 9,22 00,3333
2005 11 9,23 00,3098
2005 11 10,0 00,2858
2005 11 10,1 00,2700
2005 11 10,2 00,2600
2005 11 10,3 00,2525
2005 11 10,4 00,2505
2005 11 10,5 00,2603
2005 11 10,6 00,2907
2005 11 10,7 00,3202
2005 11 10,8 00,3501
2005 11 10,9 00,3712
2005 11 10,10 00,3753
2005 11 10,11 00,3743
2005 11 10,12 00,3512
2005 11 10,13 00,3722
2005 11 10,14 00,3736
2005 11 10,15 00,3730
2005 11 10,16 00,3915
2005 11 10,17 00,4111
2005 11 10,18 00,4028
2005 11 10,19 00,3842
2005 11 10,20 00,3669
2005 11 10,21 00,3467
2005 11 10,22 00,3373
2005 11 10,23 00,3149
2005 11 11,0 00,2872
2005 11 11,1 00,2719
2005 11 11,2 00,2613
2005 11 11,3 00,2536
2005 11 11,4 00,2516
2005 11 11,5 00,2620
2005 11 11,6 00,2935
2005 11 11,7 00,3250
2005 11 11,8 00,3612
2005 11 11,9 00,3876
2005 11 11,10 00,3962
2005 11 11,11 00,3957
2005 11 11,12 00,3730
2005 11 11,13 00,3948
2005 11 11,14 00,3958
2005 11 11,15 00,3959
2005 11 11,16 00,4156
2005 11 11,17 00,4229
2005 11 11,18 00,4110
2005 11 11,19 00,3910
2005 11 11,20 00,3719
2005 11 11,21 00,3506
2005 11 11,22 00,3394
2005 11 11,23 00,3167
2005 11 12,0 00,2902
2005 11 12,1 00,2739
2005 11 12,2 00,2611
2005 11 12,3 00,2528
2005 11 12,4 00,2484
2005 11 12,5 00,2524
2005 11 12,6 00,2695
2005 11 12,7 00,2948
2005 11 12,8 00,3254
2005 11 12,9 00,3428
2005 11 12,10 00,3420
2005 11 12,11 00,3372
2005 11 12,12 00,3240
2005 11 12,13 00,3283
2005 11 12,14 00,3282
2005 11 12,15 00,3269
2005 11 12,16 00,3452
2005 11 12,17 00,3682
2005 11 12,18 00,3669
2005 11 12,19 00,3587
2005 11 12,20 00,3467
2005 11 12,21 00,3298
2005 11 12,22 00,3136
2005 11 12,23 00,2944
2005 11 13,0 00,2718
2005 11 13,1 00,2562
2005 11 13,2 00,2451
2005 11 13,3 00,2364
2005 11 13,4 00,2330
2005 11 13,5 00,2356
2005 11 13,6 00,2466
2005 11 13,7 00,2648
2005 11 13,8 00,2821
2005 11 13,9 00,2922
2005 11 13,10 00,2967
2005 11 13,11 00,2941
2005 11 13,12 00,2917
2005 11 13,13 00,2905
2005 11 13,14 00,2896
2005 11 13,15 00,2939
2005 11 13,16 00,3217
2005 11 13,17 00,3474
2005 11 13,18 00,3497
2005 11 13,19 00,3457
2005 11 13,20 00,3373
2005 11 13,21 00,3217
2005 11 13,22 00,3034
2005 11 13,23 00,2831
2005 11 14,0 00,2619
2005 11 14,1 00,2480
2005 11 14,2 00,2394
2005 11 14,3 00,2332
2005 11 14,4 00,2329
2005 11 14,5 00,2454
2005 11 14,6 00,2790
2005 11 14,7 00,3166
2005 11 14,8 00,3577
2005 11 14,9 00,3881
2005 11 14,10 00,3945
2005 11 14,11 00,3951
2005 11 14,12 00,3736
2005 11 14,13 00,3949
2005 11 14,14 00,3960
2005 11 14,15 00,3979
2005 11 14,16 00,4212
2005 11 14,17 00,4282
2005 11 14,18 00,4170
2005 11 14,19 00,3966
2005 11 14,20 00,3782
2005 11 14,21 00,3576
2005 11 14,22 00,3447
2005 11 14,23 00,3187
2005 11 15,0 00,2885
2005 11 15,1 00,2722
2005 11 15,2 00,2612
2005 11 15,3 00,2539
2005 11 15,4 00,2517
2005 11 15,5 00,2641
2005 11 15,6 00,3026
2005 11 15,7 00,3446
2005 11 15,8 00,3849
2005 11 15,9 00,4131
2005 11 15,10 00,4194
2005 11 15,11 00,4159
2005 11 15,12 00,3864
2005 11 15,13 00,4034
2005 11 15,14 00,4031
2005 11 15,15 00,4046
2005 11 15,16 00,4286
2005 11 15,17 00,4419
2005 11 15,18 00,4309
2005 11 15,19 00,4108
2005 11 15,20 00,3917
2005 11 15,21 00,3710
2005 11 15,22 00,3580
2005 11 15,23 00,3310
2005 11 16,0 00,3011
2005 11 16,1 00,2829
2005 11 16,2 00,2705
2005 11 16,3 00,2628
2005 11 16,4 00,2616
2005 11 16,5 00,2728
2005 11 16,6 00,3097
2005 11 16,7 00,3444
2005 11 16,8 00,3766
2005 11 16,9 00,3946
2005 11 16,10 00,3949
2005 11 16,11 00,3925
2005 11 16,12 00,3671
2005 11 16,13 00,3857
2005 11 16,14 00,3858
2005 11 16,15 00,3869
2005 11 16,16 00,4131
2005 11 16,17 00,4320
2005 11 16,18 00,4237
2005 11 16,19 00,4077
2005 11 16,20 00,3916
2005 11 16,21 00,3714
2005 11 16,22 00,3607
2005 11 16,23 00,3347
2005 11 17,0 00,3044
2005 11 17,1 00,2856
2005 11 17,2 00,2732
2005 11 17,3 00,2656
2005 11 17,4 00,2642
2005 11 17,5 00,2764
2005 11 17,6 00,3150
2005 11 17,7 00,3549
2005 11 17,8 00,3888
2005 11 17,9 00,4088
2005 11 17,10 00,4096
2005 11 17,11 00,4043
2005 11 17,12 00,3759
2005 11 17,13 00,3929
2005 11 17,14 00,3938
2005 11 17,15 00,3947
2005 11 17,16 00,4227
2005 11 17,17 00,4441
2005 11 17,18 00,4367
2005 11 17,19 00,4197
2005 11 17,20 00,4015
2005 11 17,21 00,3799
2005 11 17,22 00,3675
2005 11 17,23 00,3416
2005 11 18,0 00,3104
2005 11 18,1 00,2909
2005 11 18,2 00,2770
2005 11 18,3 00,2686
2005 11 18,4 00,2681
2005 11 18,5 00,2814
2005 11 18,6 00,3204
2005 11 18,7 00,3587
2005 11 18,8 00,3896
2005 11 18,9 00,4072
2005 11 18,10 00,4066
2005 11 18,11 00,4014
2005 11 18,12 00,3741
2005 11 18,13 00,3911
2005 11 18,14 00,3931
2005 11 18,15 00,3963
2005 11 18,16 00,4229
2005 11 18,17 00,4399
2005 11 18,18 00,4293
2005 11 18,19 00,4120
2005 11 18,20 00,3932
2005 11 18,21 00,3740
2005 11 18,22 00,3638
2005 11 18,23 00,3408
2005 11 19,0 00,3104
2005 11 19,1 00,2912
2005 11 19,2 00,2759
2005 11 19,3 00,2653
2005 11 19,4 00,2616
2005 11 19,5 00,2674
2005 11 19,6 00,2867
2005 11 19,7 00,3148
2005 11 19,8 00,3464
2005 11 19,9 00,3635
2005 11 19,10 00,3658
2005 11 19,11 00,3604
2005 11 19,12 00,3462
2005 11 19,13 00,3518
2005 11 19,14 00,3511
2005 11 19,15 00,3515
2005 11 19,16 00,3766
2005 11 19,17 00,4001
2005 11 19,18 00,3981
2005 11 19,19 00,3887
2005 11 19,20 00,3771
2005 11 19,21 00,3601
2005 11 19,22 00,3410
2005 11 19,23 00,3193
2005 11 20,0 00,2927
2005 11 20,1 00,2739
2005 11 20,2 00,2601
2005 11 20,3 00,2506
2005 11 20,4 00,2454
2005 11 20,5 00,2497
2005 11 20,6 00,2638
2005 11 20,7 00,2851
2005 11 20,8 00,3073
2005 11 20,9 00,3213
2005 11 20,10 00,3237
2005 11 20,11 00,3183
2005 11 20,12 00,3143
2005 11 20,13 00,3124
2005 11 20,14 00,3112
2005 11 20,15 00,3171
2005 11 20,16 00,3447
2005 11 20,17 00,3766
2005 11 20,18 00,3806
2005 11 20,19 00,3768
2005 11 20,20 00,3693
2005 11 20,21 00,3534
2005 11 20,22 00,3326
2005 11 20,23 00,3086
2005 11 21,0 00,2826
2005 11 21,1 00,2676
2005 11 21,2 00,2555
2005 11 21,3 00,2491
2005 11 21,4 00,2502
2005 11 21,5 00,2672
2005 11 21,6 00,3117
2005 11 21,7 00,3582
2005 11 21,8 00,3987
2005 11 21,9 00,4253
2005 11 21,10 00,4266
2005 11 21,11 00,4185
2005 11 21,12 00,3884
2005 11 21,13 00,4036
2005 11 21,14 00,4020
2005 11 21,15 00,4030
2005 11 21,16 00,4306
2005 11 21,17 00,4525
2005 11 21,18 00,4441
2005 11 21,19 00,4252
2005 11 21,20 00,4071
2005 11 21,21 00,3883
2005 11 21,22 00,3756
2005 11 21,23 00,3479
2005 11 22,0 00,3142
2005 11 22,1 00,2946
2005 11 22,2 00,2810
2005 11 22,3 00,2717
2005 11 22,4 00,2708
2005 11 22,5 00,2858
2005 11 22,6 00,3291
2005 11 22,7 00,3693
2005 11 22,8 00,4027
2005 11 22,9 00,4194
2005 11 22,10 00,4156
2005 11 22,11 00,4083
2005 11 22,12 00,3784
2005 11 22,13 00,3962
2005 11 22,14 00,3958
2005 11 22,15 00,3969
2005 11 22,16 00,4251
2005 11 22,17 00,4443
2005 11 22,18 00,4352
2005 11 22,19 00,4172
2005 11 22,20 00,3989
2005 11 22,21 00,3796
2005 11 22,22 00,3677
2005 11 22,23 00,3437
2005 11 23,0 00,3135
2005 11 23,1 00,2946
2005 11 23,2 00,2804
2005 11 23,3 00,2693
2005 11 23,4 00,2657
2005 11 23,5 00,2720
2005 11 23,6 00,2928
2005 11 23,7 00,3232
2005 11 23,8 00,3624
2005 11 23,9 00,3801
2005 11 23,10 00,3780
2005 11 23,11 00,3720
2005 11 23,12 00,3536
2005 11 23,13 00,3601
2005 11 23,14 00,3603
2005 11 23,15 00,3622
2005 11 23,16 00,3883
2005 11 23,17 00,4098
2005 11 23,18 00,4084
2005 11 23,19 00,3998
2005 11 23,20 00,3881
2005 11 23,21 00,3713
2005 11 23,22 00,3503
2005 11 23,23 00,3251
2005 11 24,0 00,2972
2005 11 24,1 00,2802
2005 11 24,2 00,2686
2005 11 24,3 00,2608
2005 11 24,4 00,2587
2005 11 24,5 00,2732
2005 11 24,6 00,3126
2005 11 24,7 00,3519
2005 11 24,8 00,3854
2005 11 24,9 00,4050
2005 11 24,10 00,4038
2005 11 24,11 00,3970
2005 11 24,12 00,3691
2005 11 24,13 00,3873
2005 11 24,14 00,3876
2005 11 24,15 00,3894
2005 11 24,16 00,4165
2005 11 24,17 00,4354
2005 11 24,18 00,4269
2005 11 24,19 00,4098
2005 11 24,20 00,3913
2005 11 24,21 00,3708
2005 11 24,22 00,3615
2005 11 24,23 00,3365
2005 11 25,0 00,3052
2005 11 25,1 00,2854
2005 11 25,2 00,2728
2005 11 25,3 00,2636
2005 11 25,4 00,2629
2005 11 25,5 00,2765
2005 11 25,6 00,3162
2005 11 25,7 00,3528
2005 11 25,8 00,3877
2005 11 25,9 00,4075
2005 11 25,10 00,4062
2005 11 25,11 00,4003
2005 11 25,12 00,3725
2005 11 25,13 00,3903
2005 11 25,14 00,3917
2005 11 25,15 00,3933
2005 11 25,16 00,4201
2005 11 25,17 00,4334
2005 11 25,18 00,4235
2005 11 25,19 00,4060
2005 11 25,20 00,3885
2005 11 25,21 00,3683
2005 11 25,22 00,3584
2005 11 25,23 00,3362
2005 11 26,0 00,3086
2005 11 26,1 00,2908
2005 11 26,2 00,2755
2005 11 26,3 00,2649
2005 11 26,4 00,2613
2005 11 26,5 00,2671
2005 11 26,6 00,2886
2005 11 26,7 00,3148
2005 11 26,8 00,3451
2005 11 26,9 00,3610
2005 11 26,10 00,3621
2005 11 26,11 00,3575
2005 11 26,12 00,3424
2005 11 26,13 00,3488
2005 11 26,14 00,3486
2005 11 26,15 00,3507
2005 11 26,16 00,3775
2005 11 26,17 00,3926
2005 11 26,18 00,3869
2005 11 26,19 00,3766
2005 11 26,20 00,3651
2005 11 26,21 00,3478
2005 11 26,22 00,3309
2005 11 26,23 00,3121
2005 11 27,0 00,2882
2005 11 27,1 00,2706
2005 11 27,2 00,2576
2005 11 27,3 00,2469
2005 11 27,4 00,2416
2005 11 27,5 00,2457
2005 11 27,6 00,2596
2005 11 27,7 00,2806
2005 11 27,8 00,3030
2005 11 27,9 00,3123
2005 11 27,10 00,3138
2005 11 27,11 00,3082
2005 11 27,12 00,3024
2005 11 27,13 00,3015
2005 11 27,14 00,3000
2005 11 27,15 00,3045
2005 11 27,16 00,3322
2005 11 27,17 00,3621
2005 11 27,18 00,3656
2005 11 27,19 00,3621
2005 11 27,20 00,3551
2005 11 27,21 00,3411
2005 11 27,22 00,3226
2005 11 27,23 00,3016
2005 11 28,0 00,2770
2005 11 28,1 00,2615
2005 11 28,2 00,2521
2005 11 28,3 00,2441
2005 11 28,4 00,2449
2005 11 28,5 00,2615
2005 11 28,6 00,3035
2005 11 28,7 00,3457
2005 11 28,8 00,3828
2005 11 28,9 00,4019
2005 11 28,10 00,3998
2005 11 28,11 00,3931
2005 11 28,12 00,3680
2005 11 28,13 00,3866
2005 11 28,14 00,3876
2005 11 28,15 00,3906
2005 11 28,16 00,4175
2005 11 28,17 00,4322
2005 11 28,18 00,4224
2005 11 28,19 00,4038
2005 11 28,20 00,3854
2005 11 28,21 00,3657
2005 11 28,22 00,3556
2005 11 28,23 00,3294
2005 11 29,0 00,2995
2005 11 29,1 00,2825
2005 11 29,2 00,2702
2005 11 29,3 00,2618
2005 11 29,4 00,2594
2005 11 29,5 00,2713
2005 11 29,6 00,3069
2005 11 29,7 00,3421
2005 11 29,8 00,3758
2005 11 29,9 00,3960
2005 11 29,10 00,3980
2005 11 29,11 00,3927
2005 11 29,12 00,3658
2005 11 29,13 00,3849
2005 11 29,14 00,3858
