DATE,TIME,実績(万kW)
2024 7 26,21 00,3919
2024 7 26,22 00,3679
2024 7 26,23 00,3431
2024 7 27,0 00,3152
2024 7 27,1 00,2945
2024 7 27,2 00,2834
2024 7 27,3 00,2799
2024 7 27,4 00,2777
2024 7 27,5 00,2771
2024 7 27,6 00,2870
2024 7 27,7 00,3166
2024 7 27,8 00,3581
2024 7 27,9 00,4089
2024 7 27,10 00,4361
2024 7 27,11 00,4580
2024 7 27,12 00,4676
2024 7 27,13 00,4753
2024 7 27,14 00,4735
2024 7 27,15 00,4627
2024 7 27,16 00,4483
2024 7 27,17 00,4321
2024 7 27,18 00,4240
2024 7 27,19 00,4132
2024 7 27,20 00,3937
2024 7 27,21 00,3722
2024 7 27,22 00,3534
2024 7 27,23 00,3323
2024 7 28,0 00,3056
2024 7 28,1 00,2843
2024 7 28,2 00,2728
2024 7 28,3 00,2679
2024 7 28,4 00,2665
2024 7 28,5 00,2666
2024 7 28,6 00,2801
2024 7 28,7 00,3110
2024 7 28,8 00,3540
2024 7 28,9 00,3945
2024 7 28,10 00,4187
2024 7 28,11 00,4296
2024 7 28,12 00,4408
2024 7 28,13 00,4471
2024 7 28,14 00,4475
2024 7 28,15 00,4489
2024 7 28,16 00,4451
2024 7 28,17 00,4409
2024 7 28,18 00,4388
2024 7 28,19 00,4349
2024 7 28,20 00,4185
2024 7 28,21 00,3982
2024 7 28,22 00,3763
2024 7 28,23 00,3519
2024 7 29,0 00,3231
2024 7 29,1 00,3006
2024 7 29,2 00,2879
2024 7 29,3 00,2830
2024 7 29,4 00,2836
2024 7 29,5 00,2909
2024 7 29,6 00,3221
2024 7 29,7 00,3792
2024 7 29,8 00,4587
2024 7 29,9 00,5190
2024 7 29,10 00,5430
2024 7 29,11 00,5567
2024 7 29,12 00,5526
2024 7 29,13 00,5676
2024 7 29,14 00,5699
2024 7 29,15 00,5555
2024 7 29,16 00,5424
2024 7 29,17 00,5136
2024 7 29,18 00,4926
2024 7 29,19 00,4790
2024 7 29,20 00,4548
2024 7 29,21 00,4293
2024 7 29,22 00,4057
2024 7 29,23 00,3777
2024 7 30,0 00,3451
2024 7 30,1 00,3226
2024 7 30,2 00,3080
2024 7 30,3 00,3023
2024 7 30,4 00,3002
2024 7 30,5 00,3074
2024 7 30,6 00,3389
2024 7 30,7 00,4006
2024 7 30,8 00,4787
2024 7 30,9 00,5169
2024 7 30,10 00,5210
2024 7 30,11 00,5435
2024 7 30,12 00,5461
2024 7 30,13 00,5471
2024 7 30,14 00,5241
2024 7 30,15 00,5018
2024 7 30,16 00,4852
2024 7 30,17 00,4666
2024 7 30,18 00,4554
2024 7 30,19 00,4448
2024 7 30,20 00,4256
2024 7 30,21 00,4027
2024 7 30,22 00,3822
2024 7 30,23 00,3579
2024 7 31,0 00,3283
2024 7 31,1 00,3072
2024 7 31,2 00,2963
2024 7 31,3 00,2906
2024 7 31,4 00,2895
2024 7 31,5 00,2953
2024 7 31,6 00,3197
2024 7 31,7 00,3713
2024 7 31,8 00,4400
2024 7 31,9 00,4878
2024 7 31,10 00,5076
2024 7 31,11 00,5115
2024 7 31,12 00,5135
2024 7 31,13 00,5285
2024 7 31,14 00,5259
2024 7 31,15 00,5202
2024 7 31,16 00,5092
2024 7 31,17 00,4771
2024 7 31,18 00,4521
2024 7 31,19 00,4319
2024 7 31,20 00,4118
2024 7 31,21 00,3902
2024 7 31,22 00,3686
2024 7 31,23 00,3445
2024 8 1,0 00,3144
2024 8 1,1 00,2937
2024 8 1,2 00,2823
2024 8 1,3 00,2780
2024 8 1,4 00,2768
2024 8 1,5 00,2806
2024 8 1,6 00,3035
2024 8 1,7 00,3491
2024 8 1,8 00,4090
2024 8 1,9 00,4596
2024 8 1,10 00,4850
2024 8 1,11 00,4982
2024 8 1,12 00,4925
2024 8 1,13 00,5015
2024 8 1,14 00,5021
2024 8 1,15 00,4988
2024 8 1,16 00,4937
2024 8 1,17 00,4733
2024 8 1,18 00,4550
2024 8 1,19 00,4392
2024 8 1,20 00,4144
2024 8 1,21 00,3887
2024 8 1,22 00,3669
2024 8 1,23 00,3425
2024 8 2,0 00,3129
2024 8 2,1 00,2917
2024 8 2,2 00,2803
2024 8 2,3 00,2774
2024 8 2,4 00,2779
2024 8 2,5 00,2828
2024 8 2,6 00,3050
2024 8 2,7 00,3512
2024 8 2,8 00,4112
2024 8 2,9 00,4597
2024 8 2,10 00,4819
2024 8 2,11 00,4964
2024 8 2,12 00,4972
2024 8 2,13 00,5101
2024 8 2,14 00,5137
2024 8 2,15 00,5115
2024 8 2,16 00,5072
2024 8 2,17 00,4847
2024 8 2,18 00,4624
2024 8 2,19 00,4422
2024 8 2,20 00,4164
2024 8 2,21 00,3895
2024 8 2,22 00,3689
2024 8 2,23 00,3455
2024 8 3,0 00,3170
2024 8 3,1 00,2959
2024 8 3,2 00,2831
2024 8 3,3 00,2781
2024 8 3,4 00,2755
2024 8 3,5 00,2744
2024 8 3,6 00,2845
2024 8 3,7 00,3110
2024 8 3,8 00,3572
2024 8 3,9 00,4009
2024 8 3,10 00,4252
2024 8 3,11 00,4413
2024 8 3,12 00,4480
2024 8 3,13 00,4521
2024 8 3,14 00,4509
2024 8 3,15 00,4486
2024 8 3,16 00,4466
2024 8 3,17 00,4362
2024 8 3,18 00,4214
2024 8 3,19 00,4078
2024 8 3,20 00,3874
2024 8 3,21 00,3659
2024 8 3,22 00,3460
2024 8 3,23 00,3268
2024 8 4,0 00,3000
2024 8 4,1 00,2799
2024 8 4,2 00,2681
2024 8 4,3 00,2629
2024 8 4,4 00,2613
2024 8 4,5 00,2604
2024 8 4,6 00,2693
2024 8 4,7 00,2972
2024 8 4,8 00,3358
2024 8 4,9 00,3790
2024 8 4,10 00,4074
2024 8 4,11 00,4260
2024 8 4,12 00,4372
2024 8 4,13 00,4414
2024 8 4,14 00,4432
2024 8 4,15 00,4449
2024 8 4,16 00,4406
2024 8 4,17 00,4311
2024 8 4,18 00,4203
2024 8 4,19 00,4103
2024 8 4,20 00,3923
2024 8 4,21 00,3710
2024 8 4,22 00,3489
2024 8 4,23 00,3295
2024 8 5,0 00,3030
2024 8 5,1 00,2833
2024 8 5,2 00,2728
2024 8 5,3 00,2691
2024 8 5,4 00,2705
2024 8 5,5 00,2781
2024 8 5,6 00,3091
2024 8 5,7 00,3656
2024 8 5,8 00,4396
2024 8 5,9 00,4950
2024 8 5,10 00,5215
2024 8 5,11 00,5369
2024 8 5,12 00,5391
2024 8 5,13 00,5435
2024 8 5,14 00,5356
2024 8 5,15 00,5136
2024 8 5,16 00,4969
2024 8 5,17 00,4778
2024 8 5,18 00,4682
2024 8 5,19 00,4522
2024 8 5,20 00,4278
2024 8 5,21 00,4016
2024 8 5,22 00,3795
2024 8 5,23 00,3545
2024 8 6,0 00,3228
2024 8 6,1 00,3019
2024 8 6,2 00,2909
2024 8 6,3 00,2863
2024 8 6,4 00,2876
2024 8 6,5 00,2941
2024 8 6,6 00,3159
2024 8 6,7 00,3658
2024 8 6,8 00,4287
2024 8 6,9 00,4730
2024 8 6,10 00,4931
2024 8 6,11 00,5045
2024 8 6,12 00,5029
2024 8 6,13 00,5227
2024 8 6,14 00,5258
2024 8 6,15 00,5169
2024 8 6,16 00,5048
2024 8 6,17 00,4809
2024 8 6,18 00,4667
2024 8 6,19 00,4493
2024 8 6,20 00,4254
2024 8 6,21 00,4003
2024 8 6,22 00,3773
2024 8 6,23 00,3514
2024 8 7,0 00,3211
2024 8 7,1 00,3000
2024 8 7,2 00,2890
2024 8 7,3 00,2857
2024 8 7,4 00,2853
2024 8 7,5 00,2898
2024 8 7,6 00,3134
2024 8 7,7 00,3600
2024 8 7,8 00,4262
2024 8 7,9 00,4768
2024 8 7,10 00,4957
2024 8 7,11 00,5090
2024 8 7,12 00,5129
2024 8 7,13 00,5268
2024 8 7,14 00,5239
2024 8 7,15 00,5157
2024 8 7,16 00,5074
2024 8 7,17 00,4755
2024 8 7,18 00,4554
2024 8 7,19 00,4325
2024 8 7,20 00,4068
2024 8 7,21 00,3816
2024 8 7,22 00,3587
2024 8 7,23 00,3356
2024 8 8,0 00,3068
2024 8 8,1 00,2881
2024 8 8,2 00,2780
2024 8 8,3 00,2751
2024 8 8,4 00,2763
2024 8 8,5 00,2821
2024 8 8,6 00,3035
2024 8 8,7 00,3465
2024 8 8,8 00,4050
2024 8 8,9 00,4532
2024 8 8,10 00,4747
2024 8 8,11 00,4907
2024 8 8,12 00,4908
2024 8 8,13 00,5076
2024 8 8,14 00,5076
2024 8 8,15 00,5045
2024 8 8,16 00,5029
2024 8 8,17 00,4815
2024 8 8,18 00,4655
2024 8 8,19 00,4494
2024 8 8,20 00,4258
2024 8 8,21 00,4007
2024 8 8,22 00,3772
2024 8 8,23 00,3514
2024 8 9,0 00,3202
2024 8 9,1 00,2980
2024 8 9,2 00,2871
2024 8 9,3 00,2824
2024 8 9,4 00,2819
2024 8 9,5 00,2868
2024 8 9,6 00,3115
2024 8 9,7 00,3610
2024 8 9,8 00,4289
2024 8 9,9 00,4794
2024 8 9,10 00,4982
2024 8 9,11 00,5125
2024 8 9,12 00,5131
2024 8 9,13 00,5235
2024 8 9,14 00,5234
2024 8 9,15 00,5184
2024 8 9,16 00,5015
2024 8 9,17 00,4659
2024 8 9,18 00,4424
2024 8 9,19 00,4262
2024 8 9,20 00,4027
2024 8 9,21 00,3791
2024 8 9,22 00,3571
2024 8 9,23 00,3347
2024 8 10,0 00,3082
2024 8 10,1 00,2870
2024 8 10,2 00,2749
2024 8 10,3 00,2702
2024 8 10,4 00,2676
2024 8 10,5 00,2661
2024 8 10,6 00,2745
2024 8 10,7 00,3059
2024 8 10,8 00,3499
2024 8 10,9 00,3777
2024 8 10,10 00,3915
2024 8 10,11 00,4111
2024 8 10,12 00,4213
2024 8 10,13 00,4325
2024 8 10,14 00,4306
2024 8 10,15 00,4251
2024 8 10,16 00,4182
2024 8 10,17 00,4076
2024 8 10,18 00,4003
2024 8 10,19 00,3906
2024 8 10,20 00,3733
2024 8 10,21 00,3549
2024 8 10,22 00,3383
2024 8 10,23 00,3210
2024 8 11,0 00,2959
2024 8 11,1 00,2756
2024 8 11,2 00,2648
2024 8 11,3 00,2611
2024 8 11,4 00,2586
2024 8 11,5 00,2581
2024 8 11,6 00,2685
2024 8 11,7 00,2936
2024 8 11,8 00,3310
2024 8 11,9 00,3716
2024 8 11,10 00,3967
2024 8 11,11 00,4114
2024 8 11,12 00,4193
2024 8 11,13 00,4233
2024 8 11,14 00,4248
2024 8 11,15 00,4272
2024 8 11,16 00,4251
2024 8 11,17 00,4210
2024 8 11,18 00,4199
2024 8 11,19 00,4154
2024 8 11,20 00,3983
2024 8 11,21 00,3759
2024 8 11,22 00,3540
2024 8 11,23 00,3306
2024 8 12,0 00,3044
2024 8 12,1 00,2834
2024 8 12,2 00,2718
2024 8 12,3 00,2680
2024 8 12,4 00,2670
2024 8 12,5 00,2694
2024 8 12,6 00,2870
2024 8 12,7 00,3220
2024 8 12,8 00,3652
2024 8 12,9 00,4044
2024 8 12,10 00,4236
2024 8 12,11 00,4355
2024 8 12,12 00,4432
2024 8 12,13 00,4453
2024 8 12,14 00,4455
2024 8 12,15 00,4394
2024 8 12,16 00,4365
2024 8 12,17 00,4289
2024 8 12,18 00,4215
2024 8 12,19 00,4139
2024 8 12,20 00,3965
2024 8 12,21 00,3750
2024 8 12,22 00,3519
2024 8 12,23 00,3282
2024 8 13,0 00,3015
2024 8 13,1 00,2815
2024 8 13,2 00,2703
2024 8 13,3 00,2669
2024 8 13,4 00,2663
2024 8 13,5 00,2713
2024 8 13,6 00,2926
2024 8 13,7 00,3343
2024 8 13,8 00,3806
2024 8 13,9 00,4175
2024 8 13,10 00,4356
2024 8 13,11 00,4480
2024 8 13,12 00,4552
2024 8 13,13 00,4576
2024 8 13,14 00,4576
2024 8 13,15 00,4576
2024 8 13,16 00,4522
2024 8 13,17 00,4376
2024 8 13,18 00,4275
2024 8 13,19 00,4156
2024 8 13,20 00,3958
2024 8 13,21 00,3742
2024 8 13,22 00,3537
2024 8 13,23 00,3305
2024 8 14,0 00,3012
2024 8 14,1 00,2812
2024 8 14,2 00,2696
2024 8 14,3 00,2647
2024 8 14,4 00,2637
2024 8 14,5 00,2673
2024 8 14,6 00,2864
2024 8 14,7 00,3271
2024 8 14,8 00,3689
2024 8 14,9 00,4018
2024 8 14,10 00,4194
2024 8 14,11 00,4298
2024 8 14,12 00,4335
2024 8 14,13 00,4299
2024 8 14,14 00,4255
2024 8 14,15 00,4259
2024 8 14,16 00,4266
2024 8 14,17 00,4177
2024 8 14,18 00,4116
2024 8 14,19 00,4019
2024 8 14,20 00,3838
2024 8 14,21 00,3625
2024 8 14,22 00,3428
2024 8 14,23 00,3202
2024 8 15,0 00,2912
2024 8 15,1 00,2705
2024 8 15,2 00,2612
2024 8 15,3 00,2582
2024 8 15,4 00,2572
2024 8 15,5 00,2604
2024 8 15,6 00,2784
2024 8 15,7 00,3192
2024 8 15,8 00,3653
2024 8 15,9 00,4034
2024 8 15,10 00,4265
2024 8 15,11 00,4393
2024 8 15,12 00,4475
2024 8 15,13 00,4483
2024 8 15,14 00,4486
2024 8 15,15 00,4484
2024 8 15,16 00,4449
2024 8 15,17 00,4338
2024 8 15,18 00,4241
2024 8 15,19 00,4122
2024 8 15,20 00,3919
2024 8 15,21 00,3708
2024 8 15,22 00,3520
2024 8 15,23 00,3297
2024 8 16,0 00,2999
2024 8 16,1 00,2780
2024 8 16,2 00,2664
2024 8 16,3 00,2616
2024 8 16,4 00,2605
2024 8 16,5 00,2646
2024 8 16,6 00,2762
2024 8 16,7 00,3052
2024 8 16,8 00,3423
2024 8 16,9 00,3724
2024 8 16,10 00,3808
2024 8 16,11 00,3754
2024 8 16,12 00,3703
2024 8 16,13 00,3654
2024 8 16,14 00,3626
2024 8 16,15 00,3605
2024 8 16,16 00,3611
2024 8 16,17 00,3598
2024 8 16,18 00,3617
2024 8 16,19 00,3531
2024 8 16,20 00,3356
2024 8 16,21 00,3165
2024 8 16,22 00,3008
2024 8 16,23 00,2865
2024 8 17,0 00,2681
2024 8 17,1 00,2518
2024 8 17,2 00,2446
2024 8 17,3 00,2428
2024 8 17,4 00,2434
2024 8 17,5 00,2465
2024 8 17,6 00,2582
2024 8 17,7 00,2922
2024 8 17,8 00,3418
2024 8 17,9 00,3902
2024 8 17,10 00,4162
2024 8 17,11 00,4360
2024 8 17,12 00,4487
2024 8 17,13 00,4518
2024 8 17,14 00,4501
2024 8 17,15 00,4416
2024 8 17,16 00,4381
2024 8 17,17 00,4289
2024 8 17,18 00,4194
2024 8 17,19 00,4085
2024 8 17,20 00,3889
2024 8 17,21 00,3660
2024 8 17,22 00,3457
2024 8 17,23 00,3243
2024 8 18,0 00,2975
2024 8 18,1 00,2773
2024 8 18,2 00,2665
2024 8 18,3 00,2611
2024 8 18,4 00,2597
2024 8 18,5 00,2611
2024 8 18,6 00,2674
2024 8 18,7 00,2927
2024 8 18,8 00,3231
2024 8 18,9 00,3491
2024 8 18,10 00,3773
2024 8 18,11 00,3913
2024 8 18,12 00,4046
2024 8 18,13 00,4161
2024 8 18,14 00,4150
2024 8 18,15 00,4172
2024 8 18,16 00,4176
2024 8 18,17 00,4149
2024 8 18,18 00,4134
2024 8 18,19 00,4060
2024 8 18,20 00,3891
2024 8 18,21 00,3691
2024 8 18,22 00,3473
2024 8 18,23 00,3255
2024 8 19,0 00,2993
2024 8 19,1 00,2802
2024 8 19,2 00,2700
2024 8 19,3 00,2662
2024 8 19,4 00,2676
2024 8 19,5 00,2772
2024 8 19,6 00,3063
2024 8 19,7 00,3614
2024 8 19,8 00,4297
2024 8 19,9 00,4813
2024 8 19,10 00,5029
2024 8 19,11 00,5182
2024 8 19,12 00,5188
2024 8 19,13 00,5307
2024 8 19,14 00,5370
2024 8 19,15 00,5359
2024 8 19,16 00,5218
2024 8 19,17 00,4868
2024 8 19,18 00,4652
2024 8 19,19 00,4256
2024 8 19,20 00,3929
2024 8 19,21 00,3659
2024 8 19,22 00,3455
2024 8 19,23 00,3233
2024 8 20,0 00,2971
2024 8 20,1 00,2777
2024 8 20,2 00,2680
2024 8 20,3 00,2661
2024 8 20,4 00,2674
2024 8 20,5 00,2752
2024 8 20,6 00,2963
2024 8 20,7 00,3341
2024 8 20,8 00,3899
2024 8 20,9 00,4432
2024 8 20,10 00,4749
2024 8 20,11 00,4901
2024 8 20,12 00,4952
2024 8 20,13 00,5115
2024 8 20,14 00,5094
2024 8 20,15 00,5077
2024 8 20,16 00,5003
2024 8 20,17 00,4722
2024 8 20,18 00,4580
2024 8 20,19 00,4401
2024 8 20,20 00,4169
2024 8 20,21 00,3899
2024 8 20,22 00,3665
2024 8 20,23 00,3410
2024 8 21,0 00,3118
2024 8 21,1 00,2910
2024 8 21,2 00,2804
2024 8 21,3 00,2767
2024 8 21,4 00,2771
2024 8 21,5 00,2830
2024 8 21,6 00,3061
2024 8 21,7 00,3531
2024 8 21,8 00,4156
2024 8 21,9 00,4635
2024 8 21,10 00,4895
2024 8 21,11 00,5029
2024 8 21,12 00,4993
2024 8 21,13 00,5126
2024 8 21,14 00,5140
2024 8 21,15 00,5073
2024 8 21,16 00,4975
2024 8 21,17 00,4681
2024 8 21,18 00,4496
2024 8 21,19 00,4277
2024 8 21,20 00,4048
2024 8 21,21 00,3821
2024 8 21,22 00,3613
2024 8 21,23 00,3388
2024 8 22,0 00,3103
2024 8 22,1 00,2904
2024 8 22,2 00,2802
2024 8 22,3 00,2773
2024 8 22,4 00,2783
2024 8 22,5 00,2858
2024 8 22,6 00,3063
2024 8 22,7 00,3491
2024 8 22,8 00,4075
2024 8 22,9 00,4433
2024 8 22,10 00,4538
2024 8 22,11 00,4584
2024 8 22,12 00,4543
2024 8 22,13 00,4673
2024 8 22,14 00,4758
2024 8 22,15 00,4691
2024 8 22,16 00,4624
2024 8 22,17 00,4425
2024 8 22,18 00,4358
2024 8 22,19 00,4201
2024 8 22,20 00,3989
2024 8 22,21 00,3768
2024 8 22,22 00,3571
2024 8 22,23 00,3356
2024 8 23,0 00,3098
2024 8 23,1 00,2903
2024 8 23,2 00,2811
2024 8 23,3 00,2784
2024 8 23,4 00,2795
2024 8 23,5 00,2873
2024 8 23,6 00,3099
2024 8 23,7 00,3569
2024 8 23,8 00,4184
2024 8 23,9 00,4626
2024 8 23,10 00,4861
2024 8 23,11 00,4962
2024 8 23,12 00,4865
2024 8 23,13 00,5020
2024 8 23,14 00,5042
2024 8 23,15 00,4978
2024 8 23,16 00,4913
2024 8 23,17 00,4663
2024 8 23,18 00,4512
2024 8 23,19 00,4342
2024 8 23,20 00,4107
2024 8 23,21 00,3877
2024 8 23,22 00,3684
2024 8 23,23 00,3474
2024 8 24,0 00,3198
2024 8 24,1 00,2991
2024 8 24,2 00,2879
2024 8 24,3 00,2834
2024 8 24,4 00,2813
2024 8 24,5 00,2816
2024 8 24,6 00,2939
2024 8 24,7 00,3275
2024 8 24,8 00,3726
2024 8 24,9 00,4091
2024 8 24,10 00,4376
2024 8 24,11 00,4544
2024 8 24,12 00,4597
2024 8 24,13 00,4692
2024 8 24,14 00,4658
2024 8 24,15 00,4522
2024 8 24,16 00,4260
2024 8 24,17 00,4092
2024 8 24,18 00,4032
2024 8 24,19 00,3886
2024 8 24,20 00,3684
2024 8 24,21 00,3491
2024 8 24,22 00,3309
2024 8 24,23 00,3126
2024 8 25,0 00,2888
2024 8 25,1 00,2718
2024 8 25,2 00,2632
2024 8 25,3 00,2610
2024 8 25,4 00,2597
2024 8 25,5 00,2605
2024 8 25,6 00,2685
2024 8 25,7 00,2939
2024 8 25,8 00,3309
2024 8 25,9 00,3665
2024 8 25,10 00,3934
2024 8 25,11 00,4116
2024 8 25,12 00,4205
2024 8 25,13 00,4241
2024 8 25,14 00,4169
2024 8 25,15 00,4113
2024 8 25,16 00,4082
2024 8 25,17 00,4001
2024 8 25,18 00,3977
2024 8 25,19 00,3893
2024 8 25,20 00,3735
2024 8 25,21 00,3547
2024 8 25,22 00,3347
2024 8 25,23 00,3147
2024 8 26,0 00,2897
2024 8 26,1 00,2709
2024 8 26,2 00,2620
2024 8 26,3 00,2598
2024 8 26,4 00,2619
2024 8 26,5 00,2707
2024 8 26,6 00,2980
2024 8 26,7 00,3525
2024 8 26,8 00,4222
2024 8 26,9 00,4716
2024 8 26,10 00,4940
2024 8 26,11 00,5047
2024 8 26,12 00,4976
2024 8 26,13 00,5073
2024 8 26,14 00,5072
2024 8 26,15 00,5014
2024 8 26,16 00,4902
2024 8 26,17 00,4665
2024 8 26,18 00,4546
2024 8 26,19 00,4359
2024 8 26,20 00,4130
2024 8 26,21 00,3879
2024 8 26,22 00,3659
2024 8 26,23 00,3420
2024 8 27,0 00,3134
2024 8 27,1 00,2931
2024 8 27,2 00,2818
2024 8 27,3 00,2766
2024 8 27,4 00,2756
2024 8 27,5 00,2799
2024 8 27,6 00,2989
2024 8 27,7 00,3448
2024 8 27,8 00,4042
2024 8 27,9 00,4555
2024 8 27,10 00,4764
2024 8 27,11 00,4827
2024 8 27,12 00,4754
2024 8 27,13 00,4799
2024 8 27,14 00,4721
2024 8 27,15 00,4637
2024 8 27,16 00,4537
2024 8 27,17 00,4332
2024 8 27,18 00,4268
2024 8 27,19 00,4099
2024 8 27,20 00,3891
2024 8 27,21 00,3654
2024 8 27,22 00,3474
2024 8 27,23 00,3261
2024 8 28,0 00,2997
2024 8 28,1 00,2810
2024 8 28,2 00,2720
2024 8 28,3 00,2686
2024 8 28,4 00,2703
2024 8 28,5 00,2761
2024 8 28,6 00,2973
2024 8 28,7 00,3400
2024 8 28,8 00,3908
2024 8 28,9 00,4274
2024 8 28,10 00,4447
2024 8 28,11 00,4581
2024 8 28,12 00,4568
2024 8 28,13 00,4736
2024 8 28,14 00,4734
2024 8 28,15 00,4661
2024 8 28,16 00,4574
2024 8 28,17 00,4359
2024 8 28,18 00,4285
2024 8 28,19 00,4110
2024 8 28,20 00,3892
2024 8 28,21 00,3650
2024 8 28,22 00,3455
2024 8 28,23 00,3247
2024 8 29,0 00,2972
2024 8 29,1 00,2784
2024 8 29,2 00,2700
2024 8 29,3 00,2674
2024 8 29,4 00,2694
2024 8 29,5 00,2759
2024 8 29,6 00,2926
2024 8 29,7 00,3322
2024 8 29,8 00,3852
2024 8 29,9 00,4191
2024 8 29,10 00,4352
2024 8 29,11 00,4518
2024 8 29,12 00,4450
2024 8 29,13 00,4487
2024 8 29,14 00,4419
2024 8 29,15 00,4326
2024 8 29,16 00,4275
2024 8 29,17 00,4144
2024 8 29,18 00,4080
2024 8 29,19 00,3931
2024 8 29,20 00,3746
2024 8 29,21 00,3545
2024 8 29,22 00,3369
2024 8 29,23 00,3173
2024 8 30,0 00,2930
2024 8 30,1 00,2758
2024 8 30,2 00,2681
2024 8 30,3 00,2674
2024 8 30,4 00,2680
2024 8 30,5 00,2758
2024 8 30,6 00,2966
2024 8 30,7 00,3340
2024 8 30,8 00,3791
2024 8 30,9 00,4095
2024 8 30,10 00,4161
2024 8 30,11 00,4208
2024 8 30,12 00,4091
2024 8 30,13 00,4191
2024 8 30,14 00,4185
2024 8 30,15 00,4156
2024 8 30,16 00,4117
2024 8 30,17 00,4016
2024 8 30,18 00,3976
2024 8 30,19 00,3836
2024 8 30,20 00,3658
2024 8 30,21 00,3454
2024 8 30,22 00,3298
2024 8 30,23 00,3124
2024 8 31,0 00,2898
2024 8 31,1 00,2733
2024 8 31,2 00,2652
2024 8 31,3 00,2630
2024 8 31,4 00,2622
2024 8 31,5 00,2634
2024 8 31,6 00,2697
2024 8 31,7 00,2903
2024 8 31,8 00,3248
2024 8 31,9 00,3582
2024 8 31,10 00,3726
2024 8 31,11 00,3877
2024 8 31,12 00,3917
2024 8 31,13 00,3879
2024 8 31,14 00,3895
2024 8 31,15 00,3789
2024 8 31,16 00,3782
2024 8 31,17 00,3754
2024 8 31,18 00,3713
2024 8 31,19 00,3590
2024 8 31,20 00,3437
2024 8 31,21 00,3263
2024 8 31,22 00,3096
2024 8 31,23 00,2928
2024 9 1,0 00,2704
2024 9 1,1 00,2537
2024 9 1,2 00,2447
2024 9 1,3 00,2431
2024 9 1,4 00,2427
2024 9 1,5 00,2438
2024 9 1,6 00,2466
2024 9 1,7 00,2665
2024 9 1,8 00,2892
2024 9 1,9 00,3171
2024 9 1,10 00,3371
2024 9 1,11 00,3462
2024 9 1,12 00,3483
2024 9 1,13 00,3516
2024 9 1,14 00,3525
2024 9 1,15 00,3486
2024 9 1,16 00,3498
2024 9 1,17 00,3564
2024 9 1,18 00,3648
2024 9 1,19 00,3586
2024 9 1,20 00,3455
2024 9 1,21 00,3292
2024 9 1,22 00,3106
2024 9 1,23 00,2948
2024 9 2,0 00,2749
2024 9 2,1 00,2604
2024 9 2,2 00,2529
2024 9 2,3 00,2529
2024 9 2,4 00,2561
2024 9 2,5 00,2649
2024 9 2,6 00,2926
2024 9 2,7 00,3452
2024 9 2,8 00,4102
2024 9 2,9 00,4585
2024 9 2,10 00,4806
2024 9 2,11 00,4976
2024 9 2,12 00,4929
2024 9 2,13 00,5058
2024 9 2,14 00,5035
2024 9 2,15 00,4985
2024 9 2,16 00,4936
2024 9 2,17 00,4687
2024 9 2,18 00,4525
2024 9 2,19 00,4302
2024 9 2,20 00,4043
2024 9 2,21 00,3795
2024 9 2,22 00,3590
2024 9 2,23 00,3351
2024 9 3,0 00,3061
2024 9 3,1 00,2858
2024 9 3,2 00,2750
2024 9 3,3 00,2710
2024 9 3,4 00,2718
2024 9 3,5 00,2784
2024 9 3,6 00,2981
2024 9 3,7 00,3321
2024 9 3,8 00,3725
2024 9 3,9 00,3940
2024 9 3,10 00,4002
2024 9 3,11 00,4032
2024 9 3,12 00,3854
2024 9 3,13 00,3981
2024 9 3,14 00,3993
2024 9 3,15 00,4033
2024 9 3,16 00,4036
2024 9 3,17 00,3896
2024 9 3,18 00,3813
2024 9 3,19 00,3630
2024 9 3,20 00,3426
2024 9 3,21 00,3233
2024 9 3,22 00,3076
2024 9 3,23 00,2906
2024 9 4,0 00,2682
2024 9 4,1 00,2515
2024 9 4,2 00,2454
2024 9 4,3 00,2451
2024 9 4,4 00,2474
2024 9 4,5 00,2533
2024 9 4,6 00,2675
2024 9 4,7 00,3018
2024 9 4,8 00,3445
2024 9 4,9 00,3796
2024 9 4,10 00,4016
2024 9 4,11 00,4081
2024 9 4,12 00,3983
2024 9 4,13 00,4121
2024 9 4,14 00,4171
2024 9 4,15 00,4227
2024 9 4,16 00,4222
2024 9 4,17 00,4018
2024 9 4,18 00,3893
2024 9 4,19 00,3707
2024 9 4,20 00,3496
2024 9 4,21 00,3285
2024 9 4,22 00,3122
2024 9 4,23 00,2928
2024 9 5,0 00,2697
2024 9 5,1 00,2534
2024 9 5,2 00,2468
2024 9 5,3 00,2470
2024 9 5,4 00,2487
2024 9 5,5 00,2531
2024 9 5,6 00,2683
2024 9 5,7 00,3039
2024 9 5,8 00,3610
2024 9 5,9 00,4067
2024 9 5,10 00,4253
2024 9 5,11 00,4364
2024 9 5,12 00,4327
2024 9 5,13 00,4484
2024 9 5,14 00,4552
2024 9 5,15 00,4571
2024 9 5,16 00,4549
2024 9 5,17 00,4342
2024 9 5,18 00,4224
2024 9 5,19 00,4029
2024 9 5,20 00,3793
2024 9 5,21 00,3558
2024 9 5,22 00,3362
2024 9 5,23 00,3145
2024 9 6,0 00,2883
2024 9 6,1 00,2700
2024 9 6,2 00,2615
2024 9 6,3 00,2602
2024 9 6,4 00,2608
2024 9 6,5 00,2648
2024 9 6,6 00,2817
2024 9 6,7 00,3255
2024 9 6,8 00,3859
2024 9 6,9 00,4365
2024 9 6,10 00,4611
